file_name frame_num class
72185 59 129
151964 66 144
168253 38 93
72995 50 46
151967 27 114
86749 37 135
81850 33 56
79934 49 93
73543 38 6
151250 44 19
155512 58 65
215206 68 54
53881 35 100
179344 48 15
177694 34 135
73003 67 129
190634 15 145
32552 47 163
100909 44 72
131483 55 18
108068 46 17
11562 26 41
37626 41 34
99618 56 27
834 36 167
168151 32 0
104510 32 28
166668 33 153
4745 45 6
2981 54 37
74407 43 149
183303 27 109
78154 43 31
85501 34 65
106479 37 82
180101 69 125
75275 46 31
153693 42 164
214183 40 81
58545 54 40
140179 41 135
130159 46 40
152879 47 109
103396 50 3
25028 47 28
81341 42 45
207698 35 86
174592 32 122
178066 54 39
211305 56 62
118954 36 83
9738 71 170
60397 29 85
63176 60 146
165155 39 64
190292 40 152
4990 40 86
144642 60 0
140345 54 145
172512 54 98
191663 44 73
36790 51 170
114702 30 171
36306 41 147
199080 40 153
31485 27 67
43047 58 36
75693 52 93
165512 58 149
11990 28 139
76195 42 171
65521 22 87
33071 54 29
36542 59 166
139968 48 163
108148 69 114
209639 58 0
74001 53 46
134806 42 86
9440 69 62
107314 66 47
104268 48 143
74783 42 146
20521 41 153
50988 44 46
96886 61 109
120185 53 50
157341 40 114
8189 51 93
213440 35 12
101278 45 124
89738 40 15
126176 49 93
74899 62 68
179965 48 101
213452 49 151
56986 24 107
42202 27 6
137930 42 150
75080 38 114
136141 43 4
10817 42 151
172946 46 72
150568 48 31
167778 36 55
140391 53 18
181413 42 48
138662 64 54
170807 70 37
68865 34 1
38562 63 161
52989 50 114
12975 62 153
149117 59 94
76541 56 45
17594 39 29
10400 31 122
215559 27 109
72087 34 18
104628 33 43
48532 66 126
165699 61 50
208104 67 135
135770 42 82
208980 52 77
14778 25 3
209393 44 19
124143 70 49
45480 55 130
78913 30 155
45259 45 140
177676 31 152
128114 52 86
214844 40 45
42738 45 167
110707 19 107
132058 38 114
57714 42 23
82436 67 84
192573 56 130
36934 36 0
91532 28 43
182717 50 119
20506 66 170
130065 40 18
79673 27 83
180958 30 158
98833 34 155
187272 38 142
195087 48 5
216484 47 45
201943 34 94
72978 37 44
155097 49 150
135992 40 107
121158 35 57
52748 26 93
37301 56 18
52393 35 107
201835 46 142
44426 44 56
19719 33 94
153173 39 46
10989 27 133
20651 18 156
178152 44 5
22730 53 50
123633 51 12
164684 65 163
85438 64 28
66147 61 109
193486 63 102
161720 40 29
42496 29 145
198724 28 101
169471 37 30
66021 71 89
53899 42 99
80568 56 48
43744 50 0
215812 45 68
65313 55 96
3653 30 27
65877 56 150
209337 48 124
34071 60 128
207367 27 15
2010 45 41
12486 67 36
123501 42 36
30108 22 109
122606 35 56
19604 37 5
120826 47 152
31857 42 4
56747 32 171
144155 30 171
64130 41 43
213066 30 121
86461 66 117
45338 54 71
60820 68 49
121403 40 16
37720 28 37
136538 52 64
60658 57 18
7621 26 1
133473 66 71
41155 48 76
168888 60 98
152517 39 20
159024 40 80
149767 37 98
33721 19 10
124305 34 153
85399 39 80
123359 52 29
168240 31 93
3657 28 104
209931 49 156
187539 27 63
137603 39 27
160249 42 153
174446 45 134
66128 71 144
149322 56 133
99602 33 8
11024 55 34
11159 34 99
172643 48 56
15434 43 75
203980 55 86
11306 60 50
60873 69 170
124089 48 125
113047 64 139
61143 61 10
99165 39 134
107573 52 164
2501 39 16
155844 49 71
87092 44 98
188110 47 63
197490 39 140
98270 32 167
210524 63 156
200013 37 94
88970 39 10
193402 55 150
80992 55 11
192401 39 166
32868 51 104
155952 44 99
217948 49 80
19177 32 43
65730 25 6
119330 38 24
187410 55 93
110790 27 15
131692 29 1
177761 49 140
116631 30 112
179019 32 173
50409 53 29
157209 29 166
202360 48 81
187454 31 123
86008 50 93
69155 29 64
95464 55 121
201865 62 144
199942 50 11
31050 42 37
89891 50 109
123396 50 48
214446 19 68
17811 63 150
10302 61 145
213870 45 59
46291 63 66
93361 55 148
144879 22 16
26359 50 173
199079 44 151
212565 51 147
183760 34 27
43972 48 82
144245 48 125
197477 51 45
181674 49 144
162125 65 40
71762 28 145
3764 33 155
173227 37 43
164305 41 56
19705 61 107
88174 55 162
77779 27 162
129330 48 125
13089 49 76
113723 26 43
198594 47 50
218262 46 66
146596 26 127
72560 42 67
61518 43 29
138834 39 151
177606 42 40
40901 50 83
28347 65 144
55023 63 157
46181 43 15
76322 38 24
99201 51 68
202685 23 140
57539 62 146
62898 68 1
158111 36 146
98926 65 121
66684 66 157
179151 30 100
138208 57 39
14990 60 120
90203 42 2
170092 24 107
164159 36 8
37476 52 167
102567 23 16
165734 27 12
212908 63 105
181767 34 145
161189 53 45
114810 29 153
41543 32 104
159207 51 14
220478 46 59
34980 38 99
152516 44 86
115206 49 6
19898 61 7
45284 26 9
70311 50 120
72249 32 106
163723 43 19
198238 43 130
185163 41 49
179469 48 87
136431 49 30
3065 61 120
201206 42 93
110826 33 9
87764 24 93
168870 60 101
136629 25 38
205196 44 118
74197 60 170
81167 48 129
51226 50 125
213215 55 27
193520 44 93
47040 54 128
6877 48 16
2318 50 33
34314 54 68
204747 37 81
166961 72 92
146456 61 107
112352 21 157
183884 54 42
182937 44 139
188192 43 156
183570 30 114
64466 68 139
220682 42 61
43774 43 6
83130 59 39
12686 34 117
125484 26 1
11467 50 66
49410 58 166
209282 36 112
159889 54 18
97707 62 73
196717 66 143
7107 44 66
45283 48 18
159256 28 152
98999 30 39
3203 44 8
42166 71 170
63773 43 119
109111 44 19
13839 66 6
124025 25 13
220253 60 139
118204 69 13
86335 55 139
191894 38 96
208248 36 11
200272 37 12
9447 41 105
26449 29 99
177682 43 148
73849 62 94
216292 26 11
142439 27 138
131854 26 55
214466 36 132
142219 39 146
84224 52 57
98974 40 112
123306 46 165
156462 26 30
94436 44 45
119482 44 112
40318 26 15
33845 43 110
102491 60 118
33933 33 45
130139 26 100
21754 49 106
82065 47 103
43535 52 99
96444 19 109
208996 46 104
89646 46 93
123686 42 45
17203 31 101
56400 37 164
167846 14 16
215105 50 125
183646 56 172
73387 67 150
213001 40 164
220151 49 146
64074 61 74
203312 40 163
10308 36 109
59645 65 80
108051 43 42
179404 50 35
36804 30 4
201892 51 7
123697 65 1
169336 50 101
27133 28 171
78940 39 6
215133 60 164
42248 26 87
47519 55 40
97501 35 86
91817 48 45
92269 57 62
65883 60 6
214589 44 77
71253 72 30
199262 27 49
147866 30 162
200661 56 153
213096 31 45
190460 26 171
199948 39 90
18011 29 87
106163 32 147
70223 40 109
188593 27 9
180523 40 112
190239 59 6
30546 45 88
13267 30 106
141889 59 109
94513 43 96
85491 48 66
83444 20 67
71387 62 123
202255 70 71
214235 61 147
75232 66 126
70071 62 43
127613 61 54
203635 59 171
99019 40 81
109002 53 135
88398 50 126
87706 44 159
148433 36 149
67506 61 32
48854 64 46
213609 32 47
4155 49 14
73591 44 157
30822 44 140
47910 42 151
97420 36 146
17400 60 170
153885 73 151
10591 44 88
210753 64 172
152914 35 69
57044 34 6
214858 65 168
33160 35 31
68452 39 172
28791 35 3
76237 48 160
107058 56 87
164372 34 147
12118 41 28
216109 66 99
25906 34 99
106499 53 113
55217 46 129
50417 36 107
220209 55 41
205132 34 124
188716 46 93
146675 38 32
28128 32 19
69005 54 145
217491 56 46
69709 23 46
156888 38 143
200498 57 37
81305 40 86
158005 30 97
61826 20 131
101348 35 137
132819 45 111
6997 53 127
175089 51 61
138636 35 173
123925 38 45
172557 62 112
90429 65 152
118493 59 93
17517 20 98
24862 40 68
33863 38 168
35468 29 55
19105 55 59
150036 53 27
81842 61 168
100681 42 29
187258 48 105
71671 57 46
146099 52 89
850 58 158
101827 67 101
133458 69 164
205986 54 148
141770 71 150
167154 49 160
148837 40 171
23838 51 120
187059 22 107
133508 61 134
209281 47 147
95568 59 0
131132 29 129
27357 58 7
102381 49 36
55142 33 133
210233 36 160
51905 38 101
13334 40 106
198954 44 129
35926 27 145
32621 41 0
140047 62 121
75834 44 166
215259 24 56
70041 46 45
79112 24 108
193049 42 31
139669 36 109
113732 61 35
127937 39 171
96075 32 56
129776 33 109
152778 28 64
70461 67 36
94944 37 114
187658 48 81
140552 32 43
205578 48 27
163662 44 101
21708 39 20
36518 50 17
202755 38 109
92840 50 125
59565 44 145
100682 27 28
105024 27 67
10209 33 47
161697 52 171
185579 51 140
1494 53 48
15220 63 56
145168 65 5
71308 41 4
109457 55 11
63414 43 130
166174 48 168
144734 44 32
121565 53 160
12312 38 147
197583 46 40
205462 49 160
198091 28 145
38159 61 109
28369 40 160
116641 49 73
197577 37 101
182641 49 77
87846 43 158
199801 32 125
38303 40 148
148792 65 76
60985 25 171
144326 65 0
185509 38 160
215283 20 11
124361 23 83
90442 46 124
79805 36 143
17277 37 87
73828 61 120
219410 52 86
78607 36 45
123031 43 153
71114 45 155
102228 50 146
115869 42 11
107624 33 56
104001 43 128
191660 47 35
117077 51 9
81332 48 112
40412 31 123
88009 41 41
153018 44 144
166517 18 30
188859 52 29
192971 48 2
181818 39 100
92788 66 83
174693 62 149
43188 33 163
64921 46 102
161543 33 134
42179 26 30
55393 69 129
111752 29 6
77073 22 15
108812 25 12
174467 47 47
31090 51 139
55970 36 49
67636 55 9
12374 33 142
36665 65 90
162671 32 146
168382 57 4
148599 60 148
13392 56 94
137538 30 22
161232 54 155
185416 40 28
33503 42 162
196743 43 6
212112 53 81
185995 37 160
213201 29 61
158895 58 103
168339 26 27
100743 51 164
82953 62 123
99207 38 135
150949 32 75
134909 44 68
136615 45 104
196170 45 120
44769 49 125
112399 39 37
164612 48 7
53341 47 94
106371 51 9
131220 51 80
138493 52 101
119786 48 87
48164 42 68
172380 36 67
55189 66 98
129222 56 38
136515 33 56
34822 57 101
41745 57 129
110348 65 91
95539 14 15
69726 44 101
181045 68 1
2358 63 140
116328 42 93
129934 31 96
43513 46 65
68153 35 57
53407 39 107
117505 36 74
73981 35 27
46276 33 132
216072 41 170
123753 49 30
58526 43 82
52186 56 146
22808 52 68
19407 43 135
81165 26 151
57624 32 68
182286 34 157
92961 45 106
50428 43 15
128529 25 67
39125 58 50
196081 41 86
207625 52 89
99860 37 160
48423 43 131
197842 62 13
21626 25 10
144477 60 45
176134 66 99
188867 26 123
116367 39 130
155879 61 86
78667 64 66
49853 41 148
41705 32 56
203584 62 81
129317 58 59
133195 56 145
54876 36 19
171578 23 69
204920 33 139
35441 41 82
106229 21 158
67669 34 6
161556 56 46
212372 57 164
169701 39 43
214549 33 101
199798 47 71
181848 62 145
213205 62 151
85843 24 131
165282 20 171
159599 43 31
200469 48 121
150850 42 121
199240 34 55
61378 31 11
61245 40 81
24557 29 109
43707 49 67
17501 34 31
90929 31 105
194841 59 81
188104 31 27
121712 28 106
194284 40 140
13505 59 120
13625 71 32
2549 23 122
127154 67 117
45582 68 128
75996 52 170
200161 57 17
12005 53 29
205474 51 38
119440 61 110
76040 24 55
147869 46 82
34606 48 148
48272 51 147
174686 32 9
119666 27 9
72792 28 151
90340 20 67
218497 36 32
44134 30 32
161199 41 95
44755 35 114
186897 36 101
40791 39 172
49865 42 103
10440 47 22
29167 31 114
186454 49 6
6630 47 72
8103 29 129
114054 50 97
81845 46 72
117873 47 75
76740 59 5
96265 40 94
16883 51 167
120065 52 127
148226 19 8
37688 45 56
66506 36 94
202655 29 107
159386 28 9
128333 35 101
167657 36 86
87582 44 41
170997 22 143
27535 67 107
77750 41 105
53457 62 11
213185 48 146
128873 42 120
94318 49 172
215070 36 68
206611 56 115
32945 34 157
144752 38 11
61032 32 36
45907 36 114
203968 27 94
85916 40 139
53161 31 1
115976 66 165
181598 47 29
58276 35 106
212533 42 65
27433 70 59
124634 54 127
38168 32 20
155832 25 93
9070 45 122
179414 61 172
66325 40 129
16681 43 100
44275 34 68
208900 44 109
86647 47 149
151563 47 12
74535 37 66
162421 51 151
49597 58 40
138077 47 100
23037 28 6
40934 31 146
84045 60 150
48259 59 167
162863 20 127
205727 58 35
165665 68 35
158042 31 109
194625 46 63
154908 65 129
41049 39 146
106049 41 56
96289 50 29
78606 54 62
79440 32 81
209299 41 41
85876 37 55
113322 44 160
58674 34 140
121020 57 92
47771 51 133
130578 39 147
105247 34 56
139517 32 125
139676 33 143
17108 61 50
156115 30 19
115334 38 115
127286 41 110
144512 30 17
154216 62 117
7582 34 114
82102 41 146
153606 34 68
154020 31 109
22343 41 5
24565 46 87
203578 66 25
40452 66 2
214717 37 23
15064 51 56
29893 40 147
79789 30 143
121850 44 158
179327 27 56
179221 36 57
37823 48 125
151161 52 68
52702 43 160
212151 55 84
61844 51 31
15305 41 150
14734 70 114
51265 37 59
115341 34 21
42024 37 109
155733 35 97
188347 33 109
220584 52 150
83873 32 24
22519 48 120
202080 56 41
142668 52 49
53621 41 45
108656 38 164
157913 55 115
82050 58 144
53697 30 14
175633 41 93
56928 68 120
160105 52 127
143396 36 32
615 54 90
176743 47 41
53075 35 27
57459 44 16
163637 62 29
73830 51 50
191737 64 101
160391 53 0
171516 70 102
35549 51 1
37989 58 172
180449 44 59
176600 66 102
20473 57 41
217668 36 148
46390 38 68
67662 30 72
196110 42 49
169191 57 149
115506 17 127
109403 47 121
176538 50 124
117904 51 43
189856 34 43
173210 64 40
68413 28 30
71333 32 139
67137 57 164
145762 38 112
74571 26 100
62680 28 129
156658 61 45
6574 50 160
53021 39 145
121495 28 16
157472 64 102
24153 61 74
189312 45 31
193787 32 104
166385 39 134
182850 51 118
138450 54 18
32814 38 4
19897 72 48
177398 41 103
70135 37 107
21346 61 148
88357 28 109
69378 18 87
120694 39 75
21041 28 120
78449 61 66
109870 33 153
217594 36 140
201443 34 120
204212 60 43
125316 26 23
78722 42 68
97234 55 4
191810 49 57
134443 54 149
86110 50 28
116735 15 145
108234 58 37
36509 28 49
92983 58 9
36491 50 66
210354 58 6
218595 35 43
141195 21 67
101588 35 149
127339 38 125
63480 27 87
54791 29 43
46794 30 68
125070 34 11
183636 36 104
137528 31 151
84023 33 6
133973 52 72
193722 38 28
27810 30 83
46445 30 4
73331 29 24
163837 51 28
113184 40 143
9890 38 54
75714 66 23
138254 34 45
96004 52 152
83160 48 152
60942 19 97
216665 55 18
35948 60 168
173181 58 42
156281 59 63
99907 56 38
52305 41 146
160950 34 31
125897 50 124
120691 39 81
127902 62 86
37949 53 18
151223 24 56
191011 35 143
186198 31 6
164481 51 93
218027 52 86
138963 34 73
199544 51 106
220013 39 18
33931 44 87
104839 38 103
130373 66 94
20767 36 123
190716 64 1
204709 31 30
18123 58 99
40087 33 152
18797 24 27
141752 67 84
41060 33 96
184879 59 173
28210 68 20
77312 55 27
206041 50 166
133977 64 138
82606 32 168
196665 53 105
181661 68 135
107106 31 2
99710 43 94
117218 28 98
167365 57 45
158374 43 42
213715 45 151
193547 71 84
96519 35 135
150808 70 145
63443 57 60
220669 34 158
207142 63 41
117840 60 32
161768 56 7
162273 32 6
186508 35 94
39450 56 22
81333 48 93
79058 33 129
159080 63 105
95378 26 94
138558 56 166
157930 27 145
59526 34 9
158165 44 116
151683 57 31
23899 60 122
211850 30 129
11558 64 81
120089 45 165
177548 48 43
18143 20 59
34322 66 92
212177 55 52
206062 40 31
181850 55 90
25985 40 162
215892 38 125
43404 42 15
220217 59 120
180852 61 4
31084 48 143
150028 55 90
46222 54 164
170143 46 166
37698 65 35
69884 60 81
4485 22 43
76648 52 104
135181 41 129
186322 55 166
39158 29 97
156617 41 93
207356 57 77
35172 48 44
112288 61 18
62689 23 122
58838 30 114
190870 40 31
162091 45 129
200521 52 68
1384 42 98
62135 39 73
6840 56 147
73214 31 22
211554 61 138
114304 27 45
126448 47 90
120220 42 50
156519 30 83
110258 35 171
124517 51 48
180042 57 37
158064 53 47
131727 58 37
30437 63 40
193222 56 160
981 49 7
31548 31 124
12459 68 3
88309 56 29
172181 19 125
71398 62 74
93386 43 130
104080 48 4
52851 28 146
163359 59 46
118357 47 32
36999 40 103
115404 61 69
4653 42 32
187168 60 104
166875 68 161
22925 63 37
2974 41 160
14802 63 130
158214 57 9
103187 50 28
205277 51 89
74834 68 18
6777 31 1
85650 34 18
141084 30 140
151582 39 93
114028 42 160
589 54 171
108200 63 146
53139 34 94
166348 40 44
161723 63 17
212960 60 37
130859 61 48
85807 53 32
190567 46 86
31608 45 164
149549 42 15
121064 52 146
210265 22 114
199975 33 18
33087 27 12
8099 36 166
17583 45 109
124827 29 129
59210 35 161
158031 24 94
52547 47 107
42827 40 160
91307 72 90
163022 47 90
68932 42 44
32967 53 148
216395 44 93
14719 26 24
215629 22 126
83478 39 29
11870 37 155
81271 70 37
177948 46 70
18621 57 81
31292 26 152
34955 45 94
202670 41 0
184899 38 148
104168 60 1
6801 20 12
88759 46 18
195585 28 93
11851 72 65
46226 53 114
11830 57 26
49184 37 114
164765 38 154
144900 34 9
190687 35 148
6367 27 103
145167 32 27
171681 57 109
37849 46 68
206484 29 56
31952 44 86
87617 39 94
133422 58 144
62222 32 107
154162 27 139
209734 52 2
29437 19 67
60902 55 160
71716 44 67
63903 62 66
214174 69 120
201990 61 47
211498 68 123
146815 30 164
147829 42 153
113074 43 172
78373 50 155
179535 50 95
112298 57 165
180558 27 100
62243 27 28
145322 63 98
112357 32 100
12881 40 164
158794 63 162
186089 62 151
161619 33 129
139687 52 14
54483 22 153
173742 36 96
12532 43 68
219305 36 108
153330 28 151
163878 57 28
76757 67 34
148670 67 148
120154 23 28
166494 50 2
80133 25 151
97690 44 149
71917 52 32
85356 44 40
18192 51 102
143380 31 151
78453 36 109
191559 39 152
94811 41 140
82741 61 103
194514 59 12
26860 50 1
55026 41 171
103196 24 167
92014 31 27
140447 63 7
211040 46 139
202247 47 135
5858 55 74
143802 53 64
31896 50 45
182327 27 151
91860 47 28
207639 43 127
131488 66 126
7351 56 55
7181 36 100
206686 52 5
56935 22 149
123798 63 45
145777 42 132
204651 46 158
165173 53 63
112401 35 20
167804 39 119
166869 36 143
134640 41 129
74046 38 81
16500 30 127
13144 36 15
44881 42 86
79492 48 101
192902 41 23
97737 52 18
34649 50 123
174549 25 107
215395 36 122
206134 47 123
53413 35 99
95957 45 29
50562 27 114
218797 44 5
198035 43 130
18825 35 157
32379 49 105
89082 41 27
89101 45 157
111707 55 114
190787 58 18
197538 43 146
19424 43 6
39751 42 86
57738 58 27
60609 43 171
154428 46 69
88673 49 133
205958 65 133
204884 44 31
148771 45 107
11923 26 151
33715 58 142
181742 35 165
24674 45 42
190939 27 6
90438 51 148
114262 31 24
59465 60 93
64666 48 1
132979 50 36
218253 44 6
37706 44 6
212057 48 45
31697 62 103
140007 47 46
191869 53 164
41907 53 83
202479 66 21
207260 30 93
190463 52 129
20790 59 171
107766 48 144
33784 25 11
183734 49 103
164882 50 168
65205 37 143
192171 44 99
72355 69 4
95581 57 121
23977 52 93
53191 54 125
195663 59 1
90506 25 140
120378 32 143
28293 33 147
131425 39 17
71830 41 71
117392 62 32
62869 60 15
688 30 105
89323 45 125
173642 53 46
205894 44 95
152587 47 43
133044 53 165
1487 64 0
176115 35 94
61440 29 28
198788 43 66
160500 56 134
25785 29 130
55790 40 37
116050 26 43
95159 30 19
180901 25 127
130282 42 45
32406 66 83
110609 65 160
139435 49 129
216257 29 99
168730 55 37
177726 55 122
202981 41 152
130691 33 102
214620 51 150
66131 36 133
181085 57 119
203944 64 99
199209 47 41
62417 35 146
161818 37 30
11760 63 140
45911 58 33
109493 55 144
109955 33 56
160954 43 91
80766 67 4
156812 43 125
193855 29 8
15668 43 118
119388 33 28
84538 52 0
179084 37 162
14142 35 146
33691 60 67
191915 38 143
23101 46 101
132307 31 99
173467 55 148
28440 61 87
49079 41 43
193388 67 62
45535 48 12
60144 26 41
80672 39 112
162114 38 104
39563 62 104
139563 32 46
80198 42 154
185469 49 68
74459 50 103
77306 32 132
66789 45 16
120916 32 5
122944 66 144
20447 51 170
131756 72 102
73378 45 151
101395 44 164
142585 52 1
210503 52 14
190861 39 132
66893 55 148
143569 31 80
153862 36 149
46720 32 135
105946 39 37
217209 41 20
79864 29 45
29987 46 0
101416 52 20
134968 59 97
171594 42 128
102793 37 94
133013 44 148
162621 20 11
188734 29 20
212325 44 96
126259 26 151
85973 39 164
157550 47 114
111232 47 171
72809 31 81
175500 46 27
160083 47 20
734 38 36
70043 60 100
140951 45 21
69035 22 16
185863 64 144
52875 51 114
77549 50 151
216162 46 171
106258 19 155
88836 34 68
3778 52 21
39794 45 12
154091 45 125
135679 69 30
132711 35 151
173732 57 89
185231 45 109
123878 51 29
12534 46 164
59517 39 109
191035 52 102
87796 47 107
34154 35 147
1526 69 165
32983 38 130
69830 33 16
220192 43 43
155278 30 94
148104 68 164
173978 32 17
54633 40 90
215662 52 166
126998 43 26
146616 47 129
44421 61 74
69804 63 46
219898 24 126
121515 44 107
43623 32 29
206395 29 93
173040 34 91
96705 59 144
185371 35 59
34787 66 14
39246 46 124
39447 34 99
187200 37 63
146317 22 168
110535 23 32
89858 58 100
151785 51 73
187 48 21
57525 47 167
102930 65 47
203973 63 106
6691 43 167
143084 60 173
172180 42 93
90065 49 36
54022 25 0
142486 65 108
71028 25 153
5052 45 146
147124 58 165
83081 41 12
25255 29 37
191192 54 37
200342 55 19
180026 33 99
18660 55 27
60127 32 69
215164 45 56
106935 59 39
151520 36 117
162737 52 127
1849 50 157
31143 42 74
69914 48 171
53116 53 19
102667 46 68
183874 28 71
153826 55 120
95470 59 156
209050 44 37
47660 24 67
174865 64 81
9383 35 61
96102 48 166
201063 46 162
50881 63 119
178893 64 35
212323 27 152
54619 26 1
12371 56 140
203797 41 143
201561 26 17
127278 40 9
178939 40 147
130113 41 65
98032 36 4
65051 37 6
133395 45 148
71952 39 20
143814 38 45
10330 41 144
11349 22 152
163198 19 167
24042 42 135
164130 43 108
137308 34 42
126258 28 87
190658 47 153
104689 48 171
189498 38 129
126328 34 55
110751 42 155
35924 46 140
32474 61 164
97892 30 15
87089 61 4
2184 52 112
115945 29 114
78075 34 98
106696 34 109
95572 56 29
131009 61 81
207578 36 145
161597 44 99
132912 44 57
102296 19 58
56666 34 18
195640 55 142
183259 59 126
101128 56 126
122285 70 39
8138 59 150
211079 53 100
27797 31 48
12716 56 33
158071 38 171
155762 39 57
15145 43 164
52029 62 43
143859 30 152
161214 30 43
132443 55 103
139926 46 151
40848 46 101
172119 23 15
80397 49 26
15992 67 125
120006 52 38
6781 49 21
18836 46 105
140501 32 9
21182 53 44
75958 34 5
125193 37 100
20947 48 50
145670 72 149
111507 48 123
46827 43 30
153753 28 43
127142 46 76
30403 32 45
84673 50 9
38002 21 126
41742 38 81
111259 52 110
63914 50 149
35511 35 154
117458 47 73
40766 39 28
153709 44 90
172346 34 149
15890 69 102
75624 44 100
30341 29 166
83531 36 130
208899 51 122
89816 44 93
50799 33 89
34101 40 145
52589 40 168
77735 50 2
141398 30 6
61547 39 15
128666 43 129
64617 27 109
31064 28 93
42031 50 146
7486 66 66
95430 53 40
102937 34 100
66790 22 55
103513 44 4
169548 52 149
170254 35 93
145684 24 107
44267 30 150
92648 33 114
215033 43 143
88523 53 167
150065 63 86
74942 40 123
181750 53 122
186857 40 100
11320 28 53
75687 36 134
113202 39 38
119821 34 151
206253 64 13
41655 34 152
156185 54 157
42731 49 45
129521 49 103
215709 30 134
164928 46 55
138056 66 172
153799 43 153
25395 39 22
165337 57 0
133243 58 62
163805 62 74
193463 40 148
165258 65 89
117418 23 6
72580 38 97
80895 52 160
161265 67 73
81235 49 115
164294 57 5
7994 37 49
149416 40 134
24553 34 66
115413 39 6
29183 67 47
141475 41 43
216901 38 81
65489 27 57
190009 47 87
164814 60 32
192386 54 167
73598 37 119
317 39 14
4339 57 29
90721 58 44
221 36 129
71063 41 93
172753 51 28
203986 47 65
113818 61 145
20548 33 8
52353 52 167
24404 38 93
94 59 86
107836 27 10
124358 39 21
214355 41 100
6350 30 99
131976 32 30
199305 64 65
66795 61 64
185011 48 41
178908 58 64
89222 33 123
74982 48 0
158629 44 46
56504 65 59
187486 28 18
77733 44 109
62891 50 143
105614 60 45
44730 49 171
194438 60 118
178742 34 168
45200 39 134
101468 56 20
118712 29 151
219964 29 170
133050 66 164
185268 43 75
177516 30 153
219423 62 121
158878 58 150
69956 60 99
205083 49 82
88379 31 30
1506 30 39
62801 30 57
19904 67 141
34445 45 18
67951 45 129
13772 32 93
17940 58 145
125377 65 35
100531 30 102
202987 49 59
81953 52 129
48979 53 36
55114 63 123
73198 64 135
135055 32 104
79917 35 56
187358 39 129
200225 61 120
120214 39 150
210188 54 171
192126 38 107
47701 58 165
148559 24 101
167182 48 115
209424 48 145
23601 25 131
184996 35 47
67237 52 154
182487 23 85
74848 49 18
97791 58 144
100033 42 155
191318 48 146
115101 29 145
77264 52 37
116247 62 31
210461 37 9
215782 19 130
147231 56 1
96647 47 165
46041 64 4
112331 22 160
59737 60 121
116925 49 82
158444 41 6
161208 58 26
126765 47 52
201803 41 134
198622 34 9
87682 44 100
111555 43 171
156736 27 16
6657 34 130
149575 52 49
66613 47 103
72443 42 66
208038 35 17
101411 58 171
212152 35 73
36244 42 164
116127 25 43
18972 43 153
72686 28 134
31079 44 80
103138 38 146
194756 52 81
47978 36 103
160756 40 157
186355 50 122
206874 43 100
129843 41 160
75716 45 13
133377 38 103
69331 40 41
133278 45 155
201921 18 81
189689 64 39
52220 40 168
144889 33 47
162265 52 173
15021 42 171
43874 55 20
74916 42 146
166568 45 166
79640 59 142
159727 60 94
701 48 36
84508 48 105
98659 53 45
1893 27 152
23619 59 17
189684 61 62
97481 24 93
56606 50 125
12676 41 128
119789 52 114
105205 31 148
110032 57 146
134187 39 149
101849 50 33
191993 64 80
136292 27 56
217577 43 68
193953 61 74
198103 26 163
128149 57 20
122540 43 149
210084 68 95
133031 56 32
48210 70 86
20486 32 109
135863 48 87
30117 42 28
206325 27 29
69731 49 101
169216 64 86
159786 67 108
85976 26 130
113171 15 130
136734 34 150
183527 45 72
102280 47 77
168148 40 67
114409 38 121
115430 54 146
81309 45 109
71877 44 67
166654 27 45
88303 33 93
103956 53 109
96164 26 151
85391 59 127
38840 55 166
39283 54 149
92830 30 143
96811 68 84
57201 25 9
115745 24 97
57202 26 67
106388 47 164
8791 36 155
153699 35 19
6872 46 124
207932 38 101
121191 36 11
151481 58 93
14717 31 65
208581 37 86
212009 48 57
18815 25 17
27710 30 171
64306 49 164
110178 41 123
27532 39 45
75294 55 34
78576 57 164
32016 39 67
2105 28 86
149917 51 126
204431 30 162
169314 19 81
142515 38 94
115261 63 15
155010 53 7
49046 41 120
73955 45 36
207529 64 106
168577 61 64
119722 51 43
114110 38 47
129158 35 43
117942 62 29
27774 41 49
158316 70 75
108083 67 103
129084 46 94
76999 41 41
42589 29 99
103766 53 87
166321 40 125
142699 31 151
143210 57 99
62556 36 160
181652 53 44
219008 52 78
90661 61 32
148847 65 172
7014 33 107
12920 46 101
23674 41 103
107694 49 171
141606 50 29
141060 38 105
31103 40 81
143514 24 104
130153 49 73
46687 54 86
116773 29 15
16804 59 97
203730 29 130
33819 64 104
9800 40 145
129366 44 56
163376 44 117
58737 60 143
175409 56 72
156160 60 1
84227 56 20
159382 33 6
135614 46 47
72380 28 20
164695 31 93
16871 65 31
12002 63 137
76394 45 33
122759 49 12
14616 67 163
95833 19 158
177997 33 19
104426 32 10
158355 46 41
136619 67 34
51730 67 152
141052 43 94
98973 29 171
188656 68 35
157105 42 146
190318 65 21
66559 65 101
182857 49 22
69486 54 65
91795 34 114
7446 38 43
144123 48 167
79303 64 72
69770 21 127
120831 65 118
217636 44 40
202529 42 27
16386 74 120
130825 51 31
118729 30 150
111563 66 31
49675 26 67
22149 39 73
24304 50 158
9591 57 125
91861 42 125
103834 44 112
59034 49 93
121790 50 112
188378 38 149
166549 40 19
109227 49 6
92931 43 33
12365 45 99
188496 44 79
108411 66 84
209728 60 106
